obs,gaminvLL,gaminvUL
4504,4373.384302,4637.525688
4505,4374.369698,4638.540291
4506,4375.355094,4639.554893
4507,4376.340493,4640.569493
4508,4377.325893,4641.584091
4509,4378.311294,4642.598688
4510,4379.296698,4643.613283
4511,4380.282102,4644.627877
4512,4381.267509,4645.642469
4513,4382.252917,4646.657059
4514,4383.238327,4647.671648
4515,4384.223738,4648.686235
4516,4385.209151,4649.70082
4517,4386.194565,4650.715404
4518,4387.179982,4651.729986
4519,4388.165399,4652.744567
4520,4389.150819,4653.759146
4521,4390.13624,4654.773723
4522,4391.121662,4655.788299
4523,4392.107087,4656.802873
4524,4393.092512,4657.817446
4525,4394.07794,4658.832017
4526,4395.063369,4659.846586
4527,4396.0488,4660.861154
4528,4397.034232,4661.87572
4529,4398.019666,4662.890285
4530,4399.005101,4663.904847
4531,4399.990538,4664.919409
4532,4400.975977,4665.933968
4533,4401.961417,4666.948527
4534,4402.946859,4667.963083
4535,4403.932303,4668.977638
4536,4404.917748,4669.992191
4537,4405.903195,4671.006743
4538,4406.888643,4672.021293
4539,4407.874093,4673.035841
4540,4408.859544,4674.050388
4541,4409.844997,4675.064934
4542,4410.830452,4676.079477
4543,4411.815909,4677.094019
4544,4412.801367,4678.10856
4545,4413.786826,4679.123099
4546,4414.772287,4680.137636
4547,4415.75775,4681.152172
4548,4416.743214,4682.166706
4549,4417.72868,4683.181238
4550,4418.714148,4684.195769
4551,4419.699617,4685.210298
4552,4420.685088,4686.224826
4553,4421.67056,4687.239352
4554,4422.656034,4688.253877
4555,4423.641509,4689.268399
4556,4424.626987,4690.282921
4557,4425.612465,4691.29744
4558,4426.597946,4692.311959
4559,4427.583427,4693.326475
4560,4428.568911,4694.34099
4561,4429.554396,4695.355503
4562,4430.539883,4696.370015
4563,4431.525371,4697.384525
4564,4432.510861,4698.399034
4565,4433.496352,4699.413541
4566,4434.481845,4700.428046
4567,4435.46734,4701.44255
4568,4436.452836,4702.457052
4569,4437.438334,4703.471553
4570,4438.423833,4704.486052
4571,4439.409334,4705.500549
4572,4440.394837,4706.515045
4573,4441.380341,4707.52954
4574,4442.365847,4708.544032
4575,4443.351354,4709.558523
4576,4444.336863,4710.573013
4577,4445.322373,4711.587501
4578,4446.307885,4712.601987
4579,4447.293399,4713.616472
4580,4448.278914,4714.630955
4581,4449.264431,4715.645437
4582,4450.249949,4716.659917
4583,4451.235469,4717.674395
4584,4452.220991,4718.688872
4585,4453.206514,4719.703348
4586,4454.192039,4720.717821
4587,4455.177565,4721.732294
4588,4456.163093,4722.746764
4589,4457.148622,4723.761233
4590,4458.134153,4724.775701
4591,4459.119686,4725.790166
4592,4460.10522,4726.804631
4593,4461.090756,4727.819093
4594,4462.076293,4728.833554
4595,4463.061832,4729.848014
4596,4464.047372,4730.862472
4597,4465.032914,4731.876928
4598,4466.018458,4732.891383
4599,4467.004003,4733.905837
4600,4467.98955,4734.920288
4601,4468.975098,4735.934738
4602,4469.960648,4736.949187
4603,4470.9462,4737.963634
4604,4471.931753,4738.978079
4605,4472.917307,4739.992523
4606,4473.902863,4741.006965
4607,4474.888421,4742.021406
4608,4475.87398,4743.035845
4609,4476.859541,4744.050283
4610,4477.845104,4745.064719
4611,4478.830668,4746.079153
4612,4479.816233,4747.093586
4613,4480.8018,4748.108017
4614,4481.787369,4749.122447
4615,4482.772939,4750.136875
4616,4483.758511,4751.151302
4617,4484.744084,4752.165727
4618,4485.729659,4753.180151
4619,4486.715236,4754.194573
4620,4487.700814,4755.208993
4621,4488.686394,4756.223412
4622,4489.671975,4757.237829
4623,4490.657558,4758.252245
4624,4491.643142,4759.266659
4625,4492.628728,4760.281071
4626,4493.614315,4761.295483
4627,4494.599904,4762.309892
4628,4495.585495,4763.3243
4629,4496.571087,4764.338706
4630,4497.55668,4765.353111
4631,4498.542276,4766.367514
4632,4499.527872,4767.381916
4633,4500.513471,4768.396316
4634,4501.499071,4769.410715
4635,4502.484672,4770.425112
4636,4503.470275,4771.439507
4637,4504.45588,4772.453901
4638,4505.441486,4773.468294
4639,4506.427093,4774.482684
4640,4507.412702,4775.497074
4641,4508.398313,4776.511461
4642,4509.383925,4777.525847
4643,4510.369539,4778.540232
4644,4511.355155,4779.554615
4645,4512.340772,4780.568997
4646,4513.32639,4781.583377
4647,4514.31201,4782.597755
4648,4515.297632,4783.612132
4649,4516.283255,4784.626507
4650,4517.26888,4785.640881
4651,4518.254506,4786.655253
4652,4519.240133,4787.669624
4653,4520.225763,4788.683993
4654,4521.211394,4789.698361
4655,4522.197026,4790.712727
4656,4523.18266,4791.727091
4657,4524.168295,4792.741454
4658,4525.153932,4793.755816
4659,4526.139571,4794.770176
4660,4527.125211,4795.784534
4661,4528.110853,4796.798891
4662,4529.096496,4797.813246
4663,4530.082141,4798.8276
4664,4531.067787,4799.841952
4665,4532.053435,4800.856303
4666,4533.039084,4801.870652
4667,4534.024735,4802.885
4668,4535.010387,4803.899346
4669,4535.996041,4804.91369
4670,4536.981697,4805.928033
4671,4537.967354,4806.942375
4672,4538.953012,4807.956715
4673,4539.938673,4808.971053
4674,4540.924334,4809.98539
4675,4541.909997,4810.999725
4676,4542.895662,4812.014059
4677,4543.881328,4813.028391
4678,4544.866996,4814.042722
4679,4545.852665,4815.057051
4680,4546.838336,4816.071379
4681,4547.824009,4817.085705
4682,4548.809682,4818.100029
4683,4549.795358,4819.114352
4684,4550.781035,4820.128674
4685,4551.766713,4821.142994
4686,4552.752393,4822.157312
4687,4553.738075,4823.171629
4688,4554.723758,4824.185945
4689,4555.709442,4825.200259
4690,4556.695129,4826.214571
4691,4557.680816,4827.228882
4692,4558.666505,4828.243191
4693,4559.652196,4829.257499
4694,4560.637888,4830.271805
4695,4561.623582,4831.28611
4696,4562.609277,4832.300413
4697,4563.594974,4833.314715
4698,4564.580672,4834.329015
4699,4565.566372,4835.343314
4700,4566.552074,4836.357611
4701,4567.537776,4837.371907
4702,4568.523481,4838.386201
4703,4569.509187,4839.400493
4704,4570.494894,4840.414784
4705,4571.480603,4841.429074
4706,4572.466314,4842.443362
4707,4573.452026,4843.457648
4708,4574.437739,4844.471933
4709,4575.423454,4845.486217
4710,4576.409171,4846.500499
4711,4577.394889,4847.514779
4712,4578.380608,4848.529058
4713,4579.366329,4849.543335
4714,4580.352052,4850.557611
4715,4581.337776,4851.571886
4716,4582.323502,4852.586159
4717,4583.309229,4853.60043
4718,4584.294958,4854.6147
4719,4585.280688,4855.628968
4720,4586.266419,4856.643235
4721,4587.252153,4857.6575
4722,4588.237887,4858.671764
4723,4589.223624,4859.686026
4724,4590.209361,4860.700287
4725,4591.1951,4861.714546
4726,4592.180841,4862.728804
4727,4593.166583,4863.74306
4728,4594.152327,4864.757315
4729,4595.138072,4865.771568
4730,4596.123819,4866.78582
4731,4597.109568,4867.80007
4732,4598.095317,4868.814319
4733,4599.081069,4869.828566
4734,4600.066821,4870.842812
4735,4601.052576,4871.857056
4736,4602.038332,4872.871299
4737,4603.024089,4873.88554
4738,4604.009848,4874.89978
4739,4604.995608,4875.914018
4740,4605.98137,4876.928255
4741,4606.967133,4877.94249
4742,4607.952898,4878.956723
4743,4608.938664,4879.970956
4744,4609.924432,4880.985186
4745,4610.910201,4881.999416
4746,4611.895972,4883.013643
4747,4612.881745,4884.027869
4748,4613.867518,4885.042094
4749,4614.853294,4886.056317
4750,4615.839071,4887.070539
4751,4616.824849,4888.084759
4752,4617.810629,4889.098978
4753,4618.79641,4890.113195
4754,4619.782193,4891.127411
4755,4620.767977,4892.141625
4756,4621.753763,4893.155838
4757,4622.73955,4894.170049
4758,4623.725339,4895.184259
4759,4624.711129,4896.198467
4760,4625.696921,4897.212674
4761,4626.682714,4898.226879
4762,4627.668509,4899.241083
4763,4628.654305,4900.255285
4764,4629.640103,4901.269486
4765,4630.625902,4902.283685
4766,4631.611703,4903.297883
4767,4632.597505,4904.312079
4768,4633.583309,4905.326274
4769,4634.569114,4906.340467
4770,4635.554921,4907.354659
4771,4636.540729,4908.36885
4772,4637.526538,4909.383038
4773,4638.51235,4910.397226
4774,4639.498162,4911.411412
4775,4640.483976,4912.425596
4776,4641.469792,4913.439779
4777,4642.455609,4914.453961
4778,4643.441428,4915.468141
4779,4644.427248,4916.482319
4780,4645.413069,4917.496496
4781,4646.398892,4918.510672
4782,4647.384717,4919.524846
4783,4648.370543,4920.539018
4784,4649.35637,4921.553189
4785,4650.342199,4922.567359
4786,4651.328029,4923.581527
4787,4652.313861,4924.595693
4788,4653.299695,4925.609859
4789,4654.28553,4926.624022
4790,4655.271366,4927.638185
4791,4656.257204,4928.652345
4792,4657.243043,4929.666504
4793,4658.228884,4930.680662
4794,4659.214726,4931.694819
4795,4660.20057,4932.708973
4796,4661.186415,4933.723127
4797,4662.172262,4934.737279
4798,4663.15811,4935.751429
4799,4664.143959,4936.765578
4800,4665.12981,4937.779725
4801,4666.115663,4938.793871
4802,4667.101517,4939.808016
4803,4668.087373,4940.822159
4804,4669.07323,4941.8363
4805,4670.059088,4942.85044
4806,4671.044948,4943.864579
4807,4672.030809,4944.878716
4808,4673.016672,4945.892852
4809,4674.002537,4946.906986
4810,4674.988402,4947.921119
4811,4675.97427,4948.93525
4812,4676.960139,4949.94938
4813,4677.946009,4950.963508
4814,4678.93188,4951.977635
4815,4679.917754,4952.99176
4816,4680.903628,4954.005884
4817,4681.889504,4955.020007
4818,4682.875382,4956.034128
4819,4683.861261,4957.048247
4820,4684.847141,4958.062365
4821,4685.833023,4959.076482
4822,4686.818907,4960.090597
4823,4687.804792,4961.104711
4824,4688.790678,4962.118823
4825,4689.776566,4963.132933
4826,4690.762455,4964.147043
4827,4691.748346,4965.161151
4828,4692.734238,4966.175257
4829,4693.720132,4967.189362
4830,4694.706027,4968.203465
4831,4695.691923,4969.217567
4832,4696.677821,4970.231668
4833,4697.663721,4971.245767
4834,4698.649622,4972.259864
4835,4699.635524,4973.273961
4836,4700.621428,4974.288055
4837,4701.607333,4975.302148
4838,4702.59324,4976.31624
4839,4703.579148,4977.330331
4840,4704.565058,4978.344419
4841,4705.550969,4979.358507
4842,4706.536882,4980.372593
4843,4707.522796,4981.386677
4844,4708.508711,4982.40076
4845,4709.494628,4983.414842
4846,4710.480547,4984.428922
4847,4711.466467,4985.443001
4848,4712.452388,4986.457078
4849,4713.438311,4987.471154
4850,4714.424235,4988.485228
4851,4715.410161,4989.499301
4852,4716.396088,4990.513372
4853,4717.382016,4991.527442
4854,4718.367947,4992.541511
4855,4719.353878,4993.555578
4856,4720.339811,4994.569643
4857,4721.325745,4995.583708
4858,4722.311681,4996.59777
4859,4723.297618,4997.611832
4860,4724.283557,4998.625892
4861,4725.269497,4999.63995
4862,4726.255439,5000.654007
4863,4727.241382,5001.668062
4864,4728.227326,5002.682116
4865,4729.213272,5003.696169
4866,4730.19922,5004.71022
4867,4731.185169,5005.72427
4868,4732.171119,5006.738318
4869,4733.157071,5007.752365
4870,4734.143024,5008.76641
4871,4735.128978,5009.780454
4872,4736.114935,5010.794497
4873,4737.100892,5011.808538
4874,4738.086851,5012.822578
4875,4739.072811,5013.836616
4876,4740.058773,5014.850653
4877,4741.044736,5015.864688
4878,4742.030701,5016.878722
4879,4743.016667,5017.892754
4880,4744.002635,5018.906785
4881,4744.988604,5019.920815
4882,4745.974574,5020.934843
4883,4746.960546,5021.94887
4884,4747.946519,5022.962895
4885,4748.932494,5023.976919
4886,4749.91847,5024.990941
4887,4750.904448,5026.004962
4888,4751.890427,5027.018982
4889,4752.876408,5028.033
4890,4753.862389,5029.047016
4891,4754.848373,5030.061031
4892,4755.834358,5031.075045
4893,4756.820344,5032.089058
4894,4757.806332,5033.103069
4895,4758.792321,5034.117078
4896,4759.778311,5035.131086
4897,4760.764303,5036.145093
4898,4761.750296,5037.159098
4899,4762.736291,5038.173102
4900,4763.722288,5039.187104
4901,4764.708285,5040.201105
4902,4765.694284,5041.215104
4903,4766.680285,5042.229102
4904,4767.666287,5043.243099
4905,4768.65229,5044.257094
4906,4769.638295,5045.271088
4907,4770.624301,5046.28508
4908,4771.610309,5047.299071
4909,4772.596318,5048.313061
4910,4773.582328,5049.327049
4911,4774.56834,5050.341036
4912,4775.554354,5051.355021
4913,4776.540369,5052.369005
4914,4777.526385,5053.382987
4915,4778.512402,5054.396968
4916,4779.498421,5055.410947
4917,4780.484442,5056.424926
4918,4781.470464,5057.438902
4919,4782.456487,5058.452878
4920,4783.442512,5059.466851
4921,4784.428538,5060.480824
4922,4785.414566,5061.494795
4923,4786.400595,5062.508764
4924,4787.386625,5063.522733
4925,4788.372657,5064.536699
4926,4789.35869,5065.550665
4927,4790.344725,5066.564629
4928,4791.330761,5067.578591
4929,4792.316798,5068.592552
4930,4793.302837,5069.606512
4931,4794.288878,5070.62047
4932,4795.274919,5071.634427
4933,4796.260962,5072.648382
4934,4797.247007,5073.662336
4935,4798.233053,5074.676289
4936,4799.2191,5075.69024
4937,4800.205149,5076.70419
4938,4801.1912,5077.718138
4939,4802.177251,5078.732085
4940,4803.163304,5079.746031
4941,4804.149359,5080.759975
4942,4805.135415,5081.773918
4943,4806.121472,5082.787859
4944,4807.107531,5083.801799
4945,4808.093591,5084.815737
4946,4809.079652,5085.829674
4947,4810.065715,5086.84361
4948,4811.051779,5087.857544
4949,4812.037845,5088.871477
4950,4813.023912,5089.885409
4951,4814.009981,5090.899339
4952,4814.996051,5091.913267
4953,4815.982122,5092.927195
4954,4816.968195,5093.94112
4955,4817.954269,5094.955045
4956,4818.940345,5095.968968
4957,4819.926422,5096.982889
4958,4820.9125,5097.99681
4959,4821.89858,5099.010728
4960,4822.884661,5100.024646
4961,4823.870744,5101.038562
4962,4824.856828,5102.052476
4963,4825.842913,5103.06639
4964,4826.829,5104.080301
4965,4827.815088,5105.094212
4966,4828.801178,5106.108121
4967,4829.787269,5107.122028
4968,4830.773361,5108.135935
4969,4831.759455,5109.149839
4970,4832.74555,5110.163743
4971,4833.731647,5111.177645
4972,4834.717745,5112.191545
4973,4835.703845,5113.205444
4974,4836.689945,5114.219342
4975,4837.676048,5115.233239
4976,4838.662151,5116.247134
4977,4839.648256,5117.261027
4978,4840.634363,5118.274919
4979,4841.62047,5119.28881
4980,4842.60658,5120.3027
4981,4843.59269,5121.316588
4982,4844.578802,5122.330474
4983,4845.564915,5123.34436
4984,4846.55103,5124.358243
4985,4847.537146,5125.372126
4986,4848.523264,5126.386007
4987,4849.509383,5127.399887
4988,4850.495503,5128.413765
4989,4851.481625,5129.427642
4990,4852.467748,5130.441517
4991,4853.453873,5131.455391
4992,4854.439999,5132.469264
4993,4855.426126,5133.483136
4994,4856.412254,5134.497005
4995,4857.398385,5135.510874
4996,4858.384516,5136.524741
4997,4859.370649,5137.538607
4998,4860.356783,5138.552471
4999,4861.342919,5139.566334
5000,4862.329056,5140.580196
5001,4863.315194,5141.594056
5002,4864.301334,5142.607915
5003,4865.287475,5143.621772
5004,4866.273618,5144.635629
5005,4867.259761,5145.649483
5006,4868.245907,5146.663337
5007,4869.232054,5147.677189
5008,4870.218202,5148.691039
5009,4871.204351,5149.704888
5010,4872.190502,5150.718736
5011,4873.176654,5151.732582
5012,4874.162808,5152.746427
5013,4875.148963,5153.760271
5014,4876.135119,5154.774113
5015,4877.121277,5155.787954
5016,4878.107436,5156.801794
5017,4879.093597,5157.815632
5018,4880.079758,5158.829469
5019,4881.065922,5159.843304
5020,4882.052086,5160.857138
5021,4883.038252,5161.87097
5022,4884.02442,5162.884802
5023,4885.010589,5163.898632
5024,4885.996759,5164.91246
5025,4886.98293,5165.926287
5026,4887.969103,5166.940113
5027,4888.955277,5167.953937
5028,4889.941453,5168.96776
5029,4890.92763,5169.981582
5030,4891.913809,5170.995402
5031,4892.899988,5172.009221
5032,4893.88617,5173.023038
5033,4894.872352,5174.036854
5034,4895.858536,5175.050669
5035,4896.844721,5176.064482
5036,4897.830908,5177.078294
5037,4898.817096,5178.092105
5038,4899.803285,5179.105914
5039,4900.789476,5180.119722
5040,4901.775668,5181.133529
5041,4902.761862,5182.147334
5042,4903.748057,5183.161138
5043,4904.734253,5184.17494
5044,4905.72045,5185.188741
5045,4906.706649,5186.202541
5046,4907.69285,5187.216339
5047,4908.679051,5188.230136
5048,4909.665255,5189.243931
5049,4910.651459,5190.257726
5050,4911.637665,5191.271518
5051,4912.623872,5192.28531
5052,4913.610081,5193.2991
5053,4914.59629,5194.312889
5054,4915.582502,5195.326676
5055,4916.568714,5196.340462
5056,4917.554928,5197.354247
5057,4918.541144,5198.36803
5058,4919.52736,5199.381812
5059,4920.513579,5200.395593
5060,4921.499798,5201.409372
5061,4922.486019,5202.42315
5062,4923.472241,5203.436926
5063,4924.458464,5204.450701
5064,4925.444689,5205.464475
5065,4926.430916,5206.478247
5066,4927.417143,5207.492018
5067,4928.403372,5208.505788
5068,4929.389603,5209.519556
5069,4930.375834,5210.533323
5070,4931.362067,5211.547089
5071,4932.348302,5212.560853
5072,4933.334537,5213.574616
5073,4934.320775,5214.588378
5074,4935.307013,5215.602138
5075,4936.293253,5216.615897
5076,4937.279494,5217.629654
5077,4938.265737,5218.64341
5078,4939.251981,5219.657165
5079,4940.238226,5220.670918
5080,4941.224472,5221.68467
5081,4942.21072,5222.698421
5082,4943.19697,5223.71217
5083,4944.18322,5224.725918
5084,4945.169472,5225.739665
5085,4946.155726,5226.75341
5086,4947.14198,5227.767154
5087,4948.128237,5228.780897
5088,4949.114494,5229.794638
5089,4950.100753,5230.808378
5090,4951.087013,5231.822116
5091,4952.073274,5232.835854
5092,4953.059537,5233.849589
5093,4954.045801,5234.863324
5094,4955.032067,5235.877057
5095,4956.018334,5236.890789
5096,4957.004602,5237.904519
5097,4957.990872,5238.918248
5098,4958.977142,5239.931976
5099,4959.963415,5240.945703
5100,4960.949688,5241.959428
5101,4961.935963,5242.973151
5102,4962.92224,5243.986874
5103,4963.908517,5245.000595
5104,4964.894796,5246.014314
5105,4965.881077,5247.028033
5106,4966.867358,5248.04175
5107,4967.853641,5249.055465
5108,4968.839926,5250.06918
5109,4969.826211,5251.082893
5110,4970.812498,5252.096604
5111,4971.798787,5253.110314
5112,4972.785076,5254.124023
5113,4973.771368,5255.137731
5114,4974.75766,5256.151437
5115,4975.743954,5257.165142
5116,4976.730249,5258.178846
5117,4977.716545,5259.192548
5118,4978.702843,5260.206249
5119,4979.689142,5261.219948
5120,4980.675443,5262.233647
5121,4981.661744,5263.247344
5122,4982.648047,5264.261039
5123,4983.634352,5265.274733
5124,4984.620658,5266.288426
5125,4985.606965,5267.302118
5126,4986.593273,5268.315808
5127,4987.579583,5269.329497
5128,4988.565894,5270.343184
5129,4989.552207,5271.356871
5130,4990.538521,5272.370555
5131,4991.524836,5273.384239
5132,4992.511152,5274.397921
5133,4993.49747,5275.411602
5134,4994.483789,5276.425282
5135,4995.47011,5277.43896
5136,4996.456431,5278.452637
5137,4997.442754,5279.466312
5138,4998.429079,5280.479986
5139,4999.415405,5281.493659
5140,5000.401732,5282.507331
5141,5001.38806,5283.521001
5142,5002.37439,5284.53467
5143,5003.360721,5285.548338
5144,5004.347054,5286.562004
5145,5005.333387,5287.575669
5146,5006.319723,5288.589332
5147,5007.306059,5289.602995
5148,5008.292397,5290.616655
5149,5009.278736,5291.630315
5150,5010.265076,5292.643973
5151,5011.251418,5293.65763
5152,5012.237761,5294.671286
5153,5013.224105,5295.68494
5154,5014.210451,5296.698593
5155,5015.196798,5297.712245
5156,5016.183147,5298.725895
5157,5017.169496,5299.739544
5158,5018.155847,5300.753192
5159,5019.1422,5301.766838
5160,5020.128553,5302.780483
5161,5021.114908,5303.794127
5162,5022.101264,5304.807769
5163,5023.087622,5305.82141
5164,5024.073981,5306.83505
5165,5025.060341,5307.848688
5166,5026.046703,5308.862326
5167,5027.033066,5309.875961
5168,5028.01943,5310.889596
5169,5029.005796,5311.903229
5170,5029.992162,5312.916861
5171,5030.978531,5313.930491
5172,5031.9649,5314.944121
5173,5032.951271,5315.957748
5174,5033.937643,5316.971375
5175,5034.924016,5317.985
5176,5035.910391,5318.998624
5177,5036.896767,5320.012247
5178,5037.883145,5321.025868
5179,5038.869523,5322.039488
5180,5039.855903,5323.053107
5181,5040.842285,5324.066724
5182,5041.828667,5325.08034
5183,5042.815051,5326.093955
5184,5043.801437,5327.107568
5185,5044.787823,5328.12118
5186,5045.774211,5329.134791
